input,context,expected_output
"On January 1, Colorado made history by becoming the first American state where marijuana can be purchased for recreational purposes, and in which marijuana is regulated from the seed to the actual sale of product. As attitudes in America begin to shift in favor of outright legalization, it increasingly seems possible that more states -- and eventually the entire country -- might follow. But what does this mean south of the border, where Mexican cartels make enormous profits by trafficking this illegal commodity? Given the nature of the illegal drug business, arriving at a precise figure is impossible. At times, the Office of National Drug Policy has said that as much as 60% of cartel profits come from the production and sale of marijuana. On the other hand, a 2010 RAND study estimated the percentage to be between 15 and 26 percent. More recently, research by the Mexican Institute of Competiveness released in October 2012 suggests that if only Washington, Colorado and Oregon legalized marijuana, then cartel profits would fall as much as 30 percent. Another variable which must be taken into account when analyzing the impact of legalization on the cartels is the nature of the organizations themselves. All of Mexico's criminal groups have a range of diverse business interests aside from marijuana, and most are considered poly-drug organizations, which make huge profits from methamphetamine, cocaine and other drugs. Some cartels, including the notorious Zetas, have gone beyond trafficking illicit goods and are now involved in prostitution, migrant smuggling, extortion, human trafficking, counterfeiting and oil theft. On its own, legalization would not be able to bring an end to the activities of these groups, but -- whatever the actual figure -- legalization would have a definite financial impact. By some accounts, legalization in Colorado kept $5 million from the hands of criminals the first week, much of which, if the US government is to be believed, would have gone to Mexican traffickers. The most immediate effect in Mexico would likely be felt in areas heavily involved in production, such as Michoacán or the ""Golden Triangle"" region that straddles Sinaloa, Durango and Chihuahua. Parts of this region are completely dominated by the cartels, who pay farmers to grow marijuana (and poppy, to a lesser extent). If the price of marijuana were to suddenly drop, the cartels that manage the production in that area would experience a significant decline in profits. Mexican analyst Alejandro Hope estimated that the Sinaloa Cartel stands to lose up to half of its profits from legalization in Colorado, Oregon and Washington alone. Much of the power of cartels in Mexico stems from their ability to corrupt local authorities and buy protection. Whatever the precise figure, any legislation that disrupts the flow of money into cartel coffers benefits the Mexican government by allowing it to focus their resources elsewhere.",summarize the following text: ,"it increasingly seems possible that more states -- and eventually the entire country -- might follow the Office of National Drug Policy has said that as much as 60% of cartel profits come from the production and sale of marijuana. legalization would have a definite financial impact The most immediate effect in Mexico would likely be felt in areas heavily involved in production, such as Michoacán or the ""Golden Triangle"" region that straddles Sinaloa, Durango and Chihuahua. Parts of this region are completely dominated by the cartels ). If the price of marijuana were to suddenly drop, the cartels that manage the production in that area would experience a significant decline in profits. Mexican analyst Alejandro Hope estimated that the Sinaloa Cartel stands to lose up to half of its profits from legalization in Colorado, Oregon and Washington alone the power of cartels in Mexico stems from their ability to corrupt local authorities and buy protection. Whatever the precise figure, any legislation that disrupts the flow of money into cartel coffers benefits the Mexican government"
"The first unintended consequence of prohibition is that individuals are more likely to consume poisonous substances and overdose with the increase in drug prices. As the price of a given drug rises, it creates additional profit opportunities for those willing to enter the drug trade. Since the drug market is illegal, and therefore, conducted underground, quality control is reduced compared to ""above ground"" markets. Drug users have few means available to determine which drugs are ""pure"" and have no recourse should they purchase a substance of inferior quality. Further, the underground market allows for less information sharing about products and vendors because transactions take place secretly to avoid authorities. Consequently, more poor-quality drug products enter the market, which leads to a greater potential for poisoning and overdose.¶ The greater prevalence of poor-quality drugs is not the sole mechanism through which overdoses increase. The illegality of drug use generates unintended ""potency effects,"" which affect both the supply and demand sides of the drug market. On the supply side, prohibition results in drug dealers carrying and selling more potent drugs. Because drug laws increase the risk of selling low potency drugs, suppliers tend to substitute toward higher potency drugs. For example, under prohibition, suppliers prefer to transport cocaine, as compared to marijuana, because cocaine is more potent and therefore more valuable per unit.¶ On the demand side, drug prices are driven up by prohibition, which causes drug users to seek ""more bang for their buck."" That is, since the overall cost of obtaining drugs is higher, more potent drugs are relatively cheaper than ""weak"" drugs. Because drug users must act illegally to obtain drugs, they seek to maximize the satisfaction or ""high"" from each dollar spent. This dynamic manifests itself in [*1079] several ways. Drug users may switch from lower potency to higher potency within a given drug (for example, from marijuana with lower levels of THC to marijuana with higher levels of THC). Alternatively, drug users may switch from substances like marijuana to ""harder"" drugs like cocaine and heroin. Finally, drug users may employ more intense methods of drug use, such as injection.¶ Taking both sides of the market together, prohibition leads to a greater use of more potent substances, which increases the likelihood of overdose and drug-related death. Indeed, these effects may be seen in the rate of unintended overdose deaths in the United States. In 1971, two years before the creation of the DEA and the year President Nixon declared drugs to be a public menace, just over one death per 100,000 deaths was due to an overdose. n53 By the year 2007, over 27,500 people died as a result of a drug overdose, which translates to almost ten per 100,000 deaths. n54 Between 1990 and 2007 alone, overdose rates increased five-fold. n55 The most common sources of overdose deaths are higher potency drugs – mainly cocaine, heroin, and opioid painkillers. n56",summarize the following text: ,"The first unintended consequence of prohibition is that individuals are more likely to consume poisonous substances and overdose with the increase in drug prices. As the price of a given drug rises, it creates additional profit opportunities for those willing to enter the drug trade. Since the drug market is illegal, and therefore, conducted underground, quality control is reduced compared to ""above ground"" markets. Drug users have few means available to determine which drugs are ""pure"" and have no recourse should they purchase a substance of inferior quality. Further, the underground market allows for less information sharing about products and vendors because transactions take place secretly to avoid authorities Consequently, more poor-quality drug products enter the market, which leads to a greater potential for poisoning and overdose. The illegality of drug use generates unintended ""potency effects,"" On the supply side, prohibition results in drug dealers carrying and selling more potent drugs. under prohibition, suppliers prefer to transport cocaine, as compared to marijuana, because cocaine is more potent and therefore more valuable per unit.  On the demand side, drug prices are driven up by prohibition, which causes drug users to seek ""more bang for their buck."" That is, since the overall cost of obtaining drugs is higher, more potent drugs are relatively cheaper than ""weak"" drugs. Because drug users must act illegally to obtain drugs, they seek to maximize the satisfaction or ""high"" from each dollar spent. drug users may switch from substances like marijuana to ""harder"" drugs like cocaine and heroin. Finally, drug users may employ more intense methods of drug use, such as injection. prohibition leads to a greater use of more potent substances, which increases the likelihood of overdose and drug-related death. these effects may be seen in the rate of unintended overdose deaths in the United States. In 1971, Nixon declared drugs to be a public menace Between 1990 and 2007 alone, overdose rates increased five-fold. n55 The most common sources of overdose deaths are higher potency drugs – mainly cocaine, heroin, and opioid painkillers. n56"
"Other studies focused on the total U.S. market differ from the various state reports and provide a less favorable aggregate view of the potential market for hemp growers in the United States. Two studies, conducted by researchers at USDA and University of Wisconsin-Madison (UW-M), highlight some of the continued challenges facing U.S. hemp producers. For example, USDA’s study projected that U.S. hemp markets “are, and will likely remain, small, thin markets” and also cited “uncertainty about long-run demand for hemp products and the potential for oversupply” among possible downsides of potential future hemp production. Similarly, the UW-M study concluded that hemp production “is not likely to generate sizeable profits” and although hemp may be “slightly more profitable than traditional row crops” it is likely “less profitable than other specialty crops” due to the “current state of harvesting and processing technologies, which are quite labor intensive, and result in relatively high per unit costs.”26 The study highlights that U.S. hemp growers could be affected by competition from other world producers as well as by certain production limitations in the United States, including yield variability and lack of harvesting innovations and processing facilities in the United States, as well as difficulty transporting bulk hemp. The study further claims that most estimates of profitability from hemp production are highly speculative, and often do not include additional costs of growing hemp in a regulated market, such as the cost associated with “licensing, monitoring, and verification of commercial hemp.”27 A 2013 study by researchers at the University of Kentucky highlights some of the issues and challenges for that state’s growers, processors, and industry. The study predicts that in Kentucky, despite “showing some positive returns, under current market conditions, it does not appear that anticipated hemp returns will be large enough to entice Kentucky grain growers to shift out of grain production,” under most circumstances; also, “short run employment opportunities evolving from a new Kentucky hemp industry appear limited (perhaps dozens of new jobs, not 100s),” because of continued uncertainty in the industry.28 Overall, the study concludes there are many remaining unknowns and further analysis and production research is needed. Given the absence since the 1950s of any commercial and unrestricted hemp production in the United States, it is not possible to predict the potential market and employment effects of relaxing current restrictions on U.S. hemp production. While expanded market opportunities might exist in some states or localities if current restrictions on production are lifted, it is not possible to predict the potential for future retail sales or employment gains in the United States, either nationally or within certain states or regions. Limited information is available from previous market analyses that have been conducted by researchers at USDA and land grant universities and state agencies.29",summarize the following text: ,"Two studies highlight challenges facing U.S. hemp producers USDA’s study projected that U.S. hemp markets “are, and will likely remain, small, thin markets” and cited “uncertainty about long-run demand for hemp products and the potential for oversupply the UW-M study concluded that hemp production “is not likely to generate profits and although hemp may be “slightly more profitable than traditional row crops” it is likely “less profitable than other specialty crops” due to the “current state of harvesting and processing technologies which are quite labor intensive, and result in high per unit costs U.S. hemp growers could be affected by competition from other world producers as well as production limitations in the United States including yield variability and lack of harvesting innovations and processing facilities as well as difficulty transporting bulk hemp. estimates of profitability from hemp production are highly speculative, and often do not include additional costs of growing hemp in a regulated market, such as the cost associated with “licensing, monitoring, and verification of commercial hemp A 2013 study by the University of Kentucky predicts that under current market conditions, it does not appear that anticipated hemp returns will be large enough to entice grain growers to shift out of grain production,” short run employment opportunities from a hemp industry appear limited because of continued uncertainty in the industry.28 Overall, the study concludes there are many remaining unknowns and further analysis and production research is needed. Given the absence since the 1950s of any commercial and unrestricted hemp production in the United States, it is not possible to predict the potential market and employment effects of relaxing current restrictions on U.S. hemp production. While expanded market opportunities might exist in some states or localities if current restrictions on production are lifted, it is not possible to predict the potential for future retail sales or employment gains in the United States, either nationally or within certain states or regions. Limited information is available from previous market analyses that have been conducted by researchers at USDA and land grant universities and state agencies.29"
"OMOLADE ‘84 [Summer 1984, Barbara- City College Center for Worker Education in New York City a historian of black women for the past twenty years and an organizer in both the women’s and civil rights/black power movements; Women of Color and the Nuclear Holocaust; WOMEN’S STUDIES QUARTERLY, Vol. 12., No. 2, Teaching about Peace, War, and Women in the Military, p. 12; http://www.jstor.org/stable/4004305]
In April, 1979, the U.S. Arms Control and Disarmament Agency released a report on the effects of nuclear war that concludes that, in a general nuclear war between the United States and the Soviet Union, 25 to 100 million people would be killed.  This is approximately the same number of African people who died between 1492 and 1890 as a result of the African slave trade to the New World.  The same federal report also comments on the destruction of urban housing that would cause massive shortages after a nuclear war, as well as on the crops that would be lost, causing massive food shortages.  Of course, for people of color the world over, starvation is already a common problem, when, for example, a nation’s crops are grown for export rather than to feed its own people.  And the housing of people of color throughout the world’s urban areas is already blighted and inhumane:  families live in shacks, shanty towns, or on the streets; even in the urban areas of North America, the poor may live without heat or running water.   For people of color, the world as we knew it ended centuries ago.  Our world, with its own languages, customs and ways, ended.  And we are only now beginning to see with increasing clarity that our task is to reclaim that world, struggle for it, and rebuild it in our own image.  The “death culture” we live in has convinced many to be more concerned with death than with life, more willing to demonstrate for “survival at any cost” than to struggle for liberty and peace with dignity.  Nuclear disarmament becomes a safe issue when it is not linked to the daily and historic issues of racism, to the ways in which people of color continue to be murdered.  Acts of war, nuclear holocausts, and genocide have already been declared on our jobs, our housing, our schools, our families, and our lands. As women of color, we are warriors, not pacifists.  We must fight as a people on all fronts, or we will continue to die as a people.  We have fought in people’s wars in China, in Cuba, in Guinea-Bissau, and in such struggles as the civil rights movement, the women’s movement, and in countless daily encounters with landlords, welfare departments, and schools.  These struggles are not abstractions, but the only means by which we have gained the ability to eat and to provide for the future of our people.  We wonder who will lead the battle for nuclear disarmament with the vigor and clarity that women of color have learned from participating in other struggles.  Who will make the political links among racism, sexism, imperialism, cultural integrity, and nuclear arsenals and housing?  Who will stand up?",summarize the following text: ,", p. 12; http://www.jstor.org/stable/4004305]
Of course, for people of color the world over, starvation is already a common problem, when, for example, a nation’s crops are grown for export rather than to feed its own people.  And the housing of people of color throughout the world’s urban areas is already blighted and inhumane:  families live in shacks, shanty towns, or on the streets; even in the urban areas of North America, the poor may live without heat or running water. For people of color, the world as we knew it ended centuries ago.  Our world, with its own languages, customs and ways, ended.  And we are only now beginning to see with increasing clarity that our task is to reclaim that world, struggle for it, and rebuild it in our own image.  The “death culture” we live in has convinced many to be more concerned with death than with life, more willing to demonstrate for “survival at any cost” than to struggle for liberty and peace with dignity.  Nuclear disarmament becomes a safe issue when it is not linked to the daily and historic issues of racism, to the ways in which people of color continue to be murdered.  Acts of war, nuclear holocausts, and genocide have already been declared on our jobs, our housing, our schools, our families, and our lands. We must fight as a people on all fronts, or we will continue to die as a people.  We have fought in people’s wars and in countless daily encounters with landlords, welfare departments, and schools.  These struggles are not abstractions, but the only means by which we have gained the ability to eat and to provide for the future of our people.  We wonder who will lead the battle for nuclear disarmament Who will make the political links among racism, sexism, imperialism, cultural integrity, and nuclear arsenals and housing?  Who will stand up?"
"(Melissa, Violence Against Women, ““Bad for the Body, Bad for the Heart”: Prostitution Harms Women Even if Legalized or Decriminalized,” 2004, Sage Publications) /wyo-mm
Advocates of decriminalization argue that the health of those in prostitution will be improved by decriminalization because otherwise women will not have access to health care. It is assumed that women will seek health care as soon as the stigma of arrest is removed from prostitution. If the stigma is removed, advocates argue, women will then file a complaint whenever they are abused, raped, or assaulted in prostitution. They assume that the complaint will be followed with a police response that treats women in prostitution with dignity and as ordinary citizens. Unfortunately, health care workers and police too often share the same contempt toward those in prostitution that others do. A former prostitute in NZ said to the Parliament: “This bill pro vides people like me. . . with some form of red ress [italics added], for the brutalisation that may happen.. .when you’re with a client and you have a knife pulled on you” (Georgina Beyer, speech, Wellington, NZ, June 26, 2003). The specific form of redress offered by the NZ decriminalization law was not described by the speaker, nor is it articulated in the law. The dilemma for the per son in prostitution is not that there is no legal redress for coercion, physical assault, and rape in the new law or in old laws. The dilemma is that in prostitution there is no avoiding sexual harass ment, sexual exploitation, rape, and acts that are the equivalent of torture. Decriminalization in NZ was promoted as a means of provid ing those in prostitution with legal redress against violent johns. However, prostituted women could already take legal action under existing laws but rarely did so. Explaining this situation, a NZ Prostitutes Collective member stated, “They don’t want to draw attention to themselves and what they’re doing” (Else, 2003, np.). Women in the Netherlands have expressed similar senti ments, even though prostitution has been legal there for many years. Their concern was the loss of anonymity that exists in legal prostitution. Once officially registered as prostitutes, Dutch women feared that this designation would pursue them for the rest of their lives. Despite the fact that if officially registered as prostitutes they would accrue pension funds, the women still pre ferred anonymity (Schippers, 2002). They wanted to leave prosti tution as quickly as possible with no legal record of having been in prostitution (Daley, 2001). Similarly, despite attempts to unionize women in Germany’s $16.5 billion legal prostitution industry, the women not only avoided unions, they avoided registering with the government and they continued to engage in illegal prostitu tion in part because they felt that the remote areas where prostitu tion is zoned put them at increased, not decreased, risk of physical danger (Taubitz, 2004).",summarize the following text: ,"Advocates argue health of those in prostitution will be improved because otherwise women will not have access to health care. It is assumed that women will seek health care as soon as the stigma of arrest is removed from prostitution. If the stigma is removed, advocates argue, women will then file a complaint whenever they are abused, raped, or assaulted in prostitution. They assume that the complaint will be followed with a police response that treats women in prostitution with dignity and as ordinary citizens. Unfortunately, health care workers and police too often share the same contempt toward those in prostitution that others do he dilemma for the per son in prostitution is not that there is no legal redress for coercion, physical assault, and rape in the new law or in old laws. The dilemma is that in prostitution there is no avoiding sexual harass ment, sexual exploitation, rape, and acts that are the equivalent of torture concern was the loss of anonymity that exists in legal prostitution. Once officially registered as prostitutes, Dutch women feared that this designation would pursue them for the rest of their lives. Despite the fact that if officially registered as prostitutes they would accrue pension funds, the women still pre ferred anonymity They wanted to leave prosti tution as quickly as possible with no legal record of having been in prostitution despite attempts to unionize women in Germany’s $16.5 billion legal prostitution industry, the women not only avoided unions, they avoided registering with the government and they continued to engage in illegal prostitu tion in part because they felt that the remote areas where prostitu tion is zoned put them at increased, not decreased, risk of physical danger"
"This equivocal passage from Foucault explodes the possibilities for theorizing suicide. But what, I wonder, are Foucault’s specific motivations for entering this particular dialectic —what productive “distortions” or epistemic agitations do his observations provide to the discourse on selbstmord, or “self-murder”?  What use does Foucault make of caching these two critical sentences in Volume 1 of The History of Sexuality within a broader formulation of bio-power (a thing which, as we will see, is at once productive of and threatened by suicidality)? More precisely to the point: what are the implications for framing suicide as a kind of resistance vis-à-vis a technology of power that, in Foucault’s account, grows out of the seventeenth century? I contend that Foucault’s concern with suicide is allegoric. This is not to trivialize or understate the complexity of his diffuse consideration of the subject. What I mean here by allegoric is the sense that Walter Benjamin gives the term: a peculiarly methodological tool or turn used to explain a certain theory by reducing it to a specific, emblematic scenario. Foucault is interested in the intersticiality and peripherality which suicide embodies: a thing which operates “at the borders and in the interstices of power that was exercised over life” (HS 139). He is invested, moreover, in what discursively is yielded up by preserving the singularity of suicide as an event that, precisely because of its singularity, exceeds the regulative purview of biopower. But it is imperative that the consequential shortcomings of treating this matter “allegorically” (the likely deliberate disavowal of the bleakness and misery of real suicides) be resolved if a meaningful and engaged consideration of suicide is to be formed. This move, it seems, can only be accomplished by means of a complicity with “sociological analysis” in considering the question of how and under what pretenses to intervene in suicide. Indeed, if we accept Michael J. Cholbi’s provocative and convincing claim that there are situations in which suicide not only authorizes, but demands precisely the kind of coercive surveillance and brute interruption characteristic of the operations of biopower, we are forced also to acknowledge that Foucault’s theory of the suicidal astonishment needs some nuance. Additionally, in order to consider the broader question of the relationship between sovereignty and suicide I will look to an interview conducted by Elisabeth Roudinesco with Jacques Derrida, in which Derrida provides the possibility of thinking the death penalty as an event of disciplinary suicidalization. Derrida’s brief theorization—one might even call it an intimation—of the ways in which execution is made autodestruction, of the manner in which being condemned to death is discursively reformed into an event of taking one’s own life, is one which idiomatically exceeds the critical capacity of available theories and taxonomies of suicide, and will provide the primary means through which to consider a Derridean re-reading of biopolitics.",summarize the following text: ,"what are the implications for framing suicide as a kind of resistance Foucault’s concern with suicide is allegoric a peculiarly methodological tool used to explain a certain theory by reducing it to a specific, emblematic scenario He is invested in what discursively is yielded up by preserving the singularity of suicide as an event that exceeds the regulative purview of biopower it is imperative that the consequential shortcomings of treating this matter “allegorically” (the likely deliberate disavowal of the bleakness and misery of real suicides be resolved if a meaningful and engaged consideration of suicide is to be formed there are situations in which suicide not only authorizes, but demands precisely the kind of coercive surveillance and brute interruption characteristic of the operations of biopower Foucault’s theory of the suicidal astonishment needs some nuance"
"Two days before Christmas in 2011, President Obama gave an unexpected gift to the states. n1 With a thirteen-page legal memorandum (""Memorandum""), the Obama Administration reversed an aggressive, decades-old Department of Justice (""DOJ"") position and opened the door for states to legalize almost every form of Internet gambling without interference from federal laws. n2 Through the DOJ Office of Legal Counsel (""OLC""), the Obama Administration announced that the major federal anti-gambling statute, the Wire Act, n3 now applies only to bets on sports events and races. By issuing a clear interpretation of previously vague and inconsistent federal gambling laws, the Executive Branch maneuvered what Congress could not: it turned oversight of Internet gambling operations over to states.
The impacts of land-based casino gambling are long debated, n4 but Internet gaming is a recently developed industry. Opponents have compared online gambling to crack cocaine, n5 but it has also been described  [*656]  as inevitable and unstoppable. n6 Americans have made Internet bets in the hundreds of millions of dollars to the benefit of offshore illegal and gray market operations. n7 President Obama's Christmas Memorandum was a gift to states worth billions of dollars in new tax revenue and thousands of new jobs. After this thirteen-page reversal, expect a quick departure to uncharted territory for the United States: legal Internet gambling.
Part II of this Article explains the complicated, interlocked set of federal gaming laws at issue. These laws are critical to federal enforcement of state gambling laws and to federal involvement in states' decisions about what forms of gambling they might want to regulate. The law addressed in the Memorandum, the Wire Act, was the most important weapon the DOJ used to prevent states from authorizing Internet gambling, but it is not the only federal barrier to state-authorized gambling.
Part III discusses the tension among these federal laws, which at times undermine and contradict one another. With no legislative solution in sight, the Memorandum offers a clean solution and interprets the law to eliminate most, though not all, of the problems.
Part IV explores the explosion of Internet gambling, which is soon to be legalized by the states. The debate about Internet gambling has now been pushed to cash-strapped state authorities, allowing them to make their own decisions. This major change in federal law will advance the current wave of legalized gambling, which already encompasses all but two states. Internet gambling has the potential to spread pervasively with state cooperation. State legislators and governors are desperate to find ways to raise revenue without raising taxes. Gambling is seen as a painless tax, so states are seriously and quickly expanding to online gambling. They can  [*657]  now do so with the DOJ's blessing for every form of gambling except sports betting.",summarize the following text: ,"With a legal memorandum the Obama Administration reversed an aggressive, decades-old DOJ"") position and opened the door for states to legalize almost every form of Internet gambling without interference from federal laws OLC announced the major federal anti-gambling statute, the Wire Act applies only to bets on sports events and races By issuing a clear interpretation of previously vague and inconsistent federal gambling laws, the Executive Branch turned oversight of Internet gambling operations over to states
Internet gambling, is soon to be legalized by the states The debate about Internet gambling has now been pushed to cash-strapped state authorities, allowing them to make their own decisions. This major change in federal law will advance the current wave of legalized gambling which already encompasses all but two states Internet gambling has the potential to spread pervasively with state cooperation. State legislators are desperate to raise revenue without raising taxes Gambling is seen as a painless tax, so states are seriously and quickly expanding to online gambling. They can now do so with the DOJ's blessing for every form of gambling except sports betting"
"Waltz writes that ""policymakers and citizens in the Arab world, Europe, Israel, and the United States should take comfort from the fact that history has shown that where nuclear capabilities emerge, so, too, does stability."" In fact, the historical record suggests that competition between a nuclear-armed Iran and its principal adversaries would likely follow the pattern known as ""the stability-instability paradox,"" in which the supposed stability created by mutually assured destruction generates greater instability by making provocations, disputes, and conflict below the nuclear threshold seem safe. During the Cold War, for example, nuclear deterrence prevented large-scale conventional or nuclear war between the United States and the Soviet Union. At the same time, however, the superpowers experienced several direct crises and faced off in a series of bloody proxy wars in Korea, Vietnam, Afghanistan, Angola, Nicaragua, El Salvador, and elsewhere. A recent statistical analysis by the political scientist Michael Horowitz demonstrated that inexperienced nuclear powers tend to be more crisis-prone than other types of states, and research by another political scientist, Robert Rauchhaus, has found that nuclear states are more likely to engage in low-level militarized disputes with one another, even if they are less likely to engage in full-scale war. If deterrence operates the way Waltz expects it to, a nuclear-armed Iran might reduce the risk of a major conventional war among Middle Eastern states. But history suggests that Tehran's development of nuclear weapons would encourage Iranian adventurism, leading to more frequent and intense crises in the Middle East. Such crises would entail some inherent risk of a nuclear exchange resulting from a miscalculation, an accident, or an unauthorized use -- a risk that currently does not exist at all. The threat would be particularly high in the initial period after Iran joined the nuclear club. Once the superpowers reached rough nuclear parity during the Cold War, for example, the number of direct crises decreased, and the associated risks of nuclear escalation abated. But during the early years of the Cold War, the superpowers were involved in several crises, and on at least one occasion -- the 1962 Cuban missile crisis -- they came perilously close to nuclear war. Similarly, a stable deterrent relationship between Iran, on the one hand, and the United States and Israel, on the other, would likely emerge over time, but the initial crisis-prone years would be hair-raising. Although all sides would have a profound interest in not allowing events to spiral out of control, the residual risk of inadvertent escalation stemming from decades of distrust and hostility, the absence of direct lines of communication, and organizational mistakes would be nontrivial -- and the consequences of even a low-probability outcome could be devastating.",summarize the following text: ,"historical record suggests that competition between a nuclear-armed Iran and its principal adversaries would likely follow the pattern known as ""the stability-instability paradox,"" A recent statistical analysis by Horowitz demonstrated that inexperienced nuclear powers tend to be more crisis-prone than other types of states, history suggests that Tehran's development of nuclear weapons would encourage Iranian adventurism, leading to more frequent and intense crises in the Middle East. Such crises would entail some inherent risk of a nuclear exchange resulting from a miscalculation, an accident, or an unauthorized use a risk that currently does not exist at all. The threat would be particularly high in the initial period after Iran joined the nuclear club. , the residual risk of inadvertent escalation stemming from decades of distrust and hostility, the absence of direct lines of communication, and organizational mistakes would be nontrivial and the consequences of even a low-probability outcome could be devastating."
"7. A policy that favors preventive warfare expresses a futile quest for absolute security. It could do so. Most controversial policies contain within them the possibility of misuse. In the hands of a paranoid or boundlessly ambitious political leader, prevention could be a policy for endless warfare. However, the American political system, with its checks and balances, was designed explicitly for the purpose of constraining the executive from excessive folly. Both the Vietnam and the contemporary Iraqi experiences reveal clearly that although the conduct of war is an executive prerogative, in practice that authority is disciplined by public attitudes. Clausewitz made this point superbly with his designation of the passion, the sentiments, of the people as a vital component of his trinitarian theory of war. 51 It is true to claim that power can be, and indeed is often, abused, both personally and nationally. It is possible that a state could acquire a taste for the apparent swift decisiveness of preventive warfare and overuse the option. One might argue that the easy success achieved against Taliban Afghanistan in 2001, provided fuel for the urge to seek a similarly rapid success against Saddam Hussein’s Iraq. In other words, the delights of military success can be habit forming. On balance, claim seven is not persuasive, though it certainly contains a germ of truth. A country with unmatched wealth and power, unused to physical insecurity at home—notwithstanding 42 years of nuclear danger, and a high level of gun crime—is vulnerable to demands for policies that supposedly can restore security. But we ought not to endorse the argument that the United States should eschew the preventive war option because it could lead to a futile, endless search for absolute security. One might as well argue that the United States should adopt a defense policy and develop capabilities shaped strictly for homeland security approached in a narrowly geographical sense. Since a president might misuse a military instrument that had a global reach, why not deny the White House even the possibility of such misuse? In other words, constrain policy ends by limiting policy’s military means. This argument has circulated for many decades and, it must be admitted, it does have a certain elementary logic. It is the opinion of this enquiry, however, that the claim that a policy which includes the preventive option might lead to a search for total security is not at all convincing. Of course, folly in high places is always possible, which is one of the many reasons why popular democracy is the superior form of government. It would be absurd to permit the fear of a futile and dangerous quest for absolute security to preclude prevention as a policy option. Despite its absurdity, this rhetorical charge against prevention is a stock favorite among prevention’s critics. It should be recognized and dismissed for what it is, a debating point with little pragmatic merit. And strategy, though not always policy, must be nothing if not pragmatic.",summarize the following text: ,"In the hands of a paranoid political leader, prevention could be a policy for endless warfare. However, the American political system, with its checks and balances, was designed explicitly for the purpose of constraining the executive from folly. Both the Vietnam and the contemporary Iraq  experiences reveal clearly that the conduct of war is disciplined by public attitudes  we ought not to endorse the argument the U S should eschew the preventive war option because it could lead to a futile, endless search for absolute security. One might as well argue that Since a president might misuse a military instrument that had a global reach, why not deny the White House even the possibility of such misuse? In other words, constrain policy ends by limiting policy’s military means. the claim that a policy which includes the preventive option might lead to a search for total security is not at all convincing . It would be absurd to permit the fear of a futile and dangerous quest for absolute security to preclude prevention as a policy option. Despite its absurdity, this rhetorical charge against prevention is a stock favorite among prevention’s critics. It should be recognized and dismissed for what it is, a debating point with little pragmatic merit. And strategy must be nothing if not pragmatic."
"Remote gambling is fundamentally different from brick-and-mortar casino gambling because the website operator never has complete control. Using technology undetectable to website operators and their regulators, it is possible for gamblers to play games from physical locations that are not what they seem. We know, because we have done it. Recently, House Energy and Commerce Committee staff and others in the Capitol Hill office of U.S. Rep. Gregg Harper, R-Miss., witnessed a demonstration in which a single remote computer took control of two computers and used them as alias machines to play poker online. The Harper demonstration showed the technology and techniques that terror and crime organizations could use to operate untraceable money laundering built on a highly liquid legalized online poker industry — just the environment that will result from the spread of poker online. One of us set up a website — undetectablelaundering.com — to help communicate the problem to a broader audience. No one should doubt the ability of criminals to exploit the inherent weakness in online gambling. A drug cartel could arrange for buyers' machines to be remotely linked and lose to the aliased cartel machines. Drug buyers would not even need to play from their own machines. Illegal drug money would appear to be legal online winnings. A single poker game takes just a few hours to transfer $5 million as was recently demonstrated — legally — by American player Brian Hastings with his Swedish competitor half a world away. An established al-Qaida poker network could extract from the United States enough untraceable money in six days to fund an operation like the 9/11 attack on the World Trade Center. The threat is real. Last month a Texas lawyer was found guilty of trying to launder $600 million in drug money for a Mexican cartel. Caesar's Entertainment is currently under investigation by the Justice Department and IRS, accused of money laundering and Bank Secrecy Act violations. In December 2012, the FBI's Tampa field office asked us to take down the website explaining the threat. We complied. This May, special agents at FBI headquarters in Washington responsible for enforcing the Wire Act and all other federal gambling laws were briefed on the vulnerability. In July, a Senate Commerce Committee hearing seemed to reinforce concerns. Rep. C.W. Bill Young wrote a letter of concern to FBI director Robert Mueller on Aug. 7. But since then action seems to have stalled. And the threat moves on. With the passing of Young, we have put the website back up and joined together in hopes of spurring action. Since it remains true that gambling regulations in Nevada, Delaware and New Jersey are no match for determined terrorists and criminals, we feel duty-bound as responsible citizens to ensure knowledge of the threat reaches as many policymakers as possible. We have proved it is possible to make money laundering undetectable. Gambling should be firmly restricted to stay offline.",summarize the following text: ,"Remote gambling is fundamentally different from brick-and-mortar casino gambling Using tech undetectable to operators and regulators, House Commerce Committee witnessed a demonstration in which a single remote computer took control of two computers and used them as alias machines to play poker online. The demonstration showed tech and techniques terror and crime use to operate untraceable money laundering built on a highly liquid legalized online poker industry — just the environment that will result from the spread of poker online A drug cartel could arrange for buyers' machines to be remotely linked and lose to the aliased cartel machines. Drug buyers would not even need to play from their own machines. Illegal drug money would appear to be legal online winnings. A single poker game takes just a few hours to transfer $5 million An established al-Qaida poker network could extract from the U S enough untraceable money in six days to fund an operation like 9/11 The threat is real gambling regulations are no match for determined terrorists and criminals it is possible to make money laundering undetectable. Gambling should be firmly restricted to stay offline."
